,url,img,perfume,brand,gender
0,https://www.fragrantica.com/perfume/Dior/Dior-Homme-Intense-2011-13016.html,https://fimgs.net/mdimg/perfume/m.13016.jpg,Dior Homme Intense 2011 ,Dior,male
1,https://www.fragrantica.com/perfume/Parfums-de-Marly/Pegasus-16938.html,https://fimgs.net/mdimg/perfume/m.16938.jpg,Pegasus ,Parfums de Marly,male
2,https://www.fragrantica.com/perfume/Montblanc/Legend-11784.html,https://fimgs.net/mdimg/perfume/m.11784.jpg,Legend ,Montblanc,male
3,https://www.fragrantica.com/perfume/Nasomatto/Pardon-12130.html,https://fimgs.net/mdimg/perfume/m.12130.jpg,Pardon ,Nasomatto,male
4,https://www.fragrantica.com/perfume/Calvin-Klein/CK-One-Shock-For-Him-12520.html,https://fimgs.net/mdimg/perfume/m.12520.jpg,CK One Shock For Him ,Calvin Klein,male
5,https://www.fragrantica.com/perfume/Lacoste-Fragrances/Eau-de-Lacoste-L-12-12-White-11043.html,https://fimgs.net/mdimg/perfume/m.11043.jpg,Eau de Lacoste L.12.12. White ,Lacoste Fragrances,male
6,https://www.fragrantica.com/perfume/Mugler/A-Men-Pure-Havane-11444.html,https://fimgs.net/mdimg/perfume/m.11444.jpg,A*Men Pure Havane ,Mugler,male
7,https://www.fragrantica.com/perfume/Carolina-Herrera/212-VIP-Men-12865.html,https://fimgs.net/mdimg/perfume/m.12865.jpg,212 VIP Men ,Carolina Herrera,male
8,https://www.fragrantica.com/perfume/Gucci/Guilty-Pour-Homme-11037.html,https://fimgs.net/mdimg/perfume/m.11037.jpg,Guilty Pour Homme ,Gucci,male
9,https://www.fragrantica.com/perfume/Dior/Dior-Homme-13015.html,https://fimgs.net/mdimg/perfume/m.13015.jpg,Dior Homme ,Dior,male
10,https://www.fragrantica.com/perfume/Hugo-Boss/Hugo-Just-Different-12311.html,https://fimgs.net/mdimg/perfume/m.12311.jpg,Hugo Just Different ,Hugo Boss,male
11,https://www.fragrantica.com/perfume/Amouage/Honour-Man-12763.html,https://fimgs.net/mdimg/perfume/m.12763.jpg,Honour Man ,Amouage,male
12,https://www.fragrantica.com/perfume/Antonio-Banderas/The-Golden-Secret-13549.html,https://fimgs.net/mdimg/perfume/m.13549.jpg,The Golden Secret ,Antonio Banderas,male
13,https://www.fragrantica.com/perfume/DS-Durga/Mississippi-Medicine-12013.html,https://fimgs.net/mdimg/perfume/m.12013.jpg,Mississippi Medicine ,DS&Durga,male
