,url,img,perfume,brand,gender
0,https://www.fragrantica.com/perfume/Yves-Saint-Laurent/La-Nuit-de-l-Homme-5521.html,https://fimgs.net/mdimg/perfume/m.5521.jpg,La Nuit de l'Homme ,Yves Saint Laurent,male
1,https://www.fragrantica.com/perfume/Xerjoff/Mefisto-6310.html,https://fimgs.net/mdimg/perfume/m.6310.jpg,Mefisto ,Xerjoff,male
2,https://www.fragrantica.com/perfume/Hermes/Terre-d-Hermes-Parfum-8282.html,https://fimgs.net/mdimg/perfume/m.8282.jpg,Terre d'Hermes Parfum ,Hermès,male
3,https://www.fragrantica.com/perfume/Tom-Ford/Grey-Vetiver-6697.html,https://fimgs.net/mdimg/perfume/m.6697.jpg,Grey Vetiver ,Tom Ford,male
4,https://www.fragrantica.com/perfume/Etat-Libre-d-Orange/Fat-Electrician-Semi-Modern-Vetiver-7139.html,https://fimgs.net/mdimg/perfume/m.7139.jpg,Fat Electrician Semi-Modern Vetiver ,Etat Libre d'Orange,male
5,https://www.fragrantica.com/perfume/Xerjoff/Uden-6306.html,https://fimgs.net/mdimg/perfume/m.6306.jpg,Uden ,Xerjoff,male
6,https://www.fragrantica.com/perfume/Xerjoff/Nio-10244.html,https://fimgs.net/mdimg/perfume/m.10244.jpg,Nio ,Xerjoff,male
7,https://www.fragrantica.com/perfume/Carolina-Herrera/CH-Men-6759.html,https://fimgs.net/mdimg/perfume/m.6759.jpg,CH Men ,Carolina Herrera,male
8,https://www.fragrantica.com/perfume/Amouage/Epic-Man-6537.html,https://fimgs.net/mdimg/perfume/m.6537.jpg,Epic Man ,Amouage,male
9,https://www.fragrantica.com/perfume/Salvatore-Ferragamo/F-by-Ferragamo-Black-5002.html,https://fimgs.net/mdimg/perfume/m.5002.jpg,F by Ferragamo Black ,Salvatore Ferragamo,male
10,https://www.fragrantica.com/perfume/Diesel/Only-The-Brave-5532.html,https://fimgs.net/mdimg/perfume/m.5532.jpg,Only The Brave ,Diesel,male
11,https://www.fragrantica.com/perfume/Mugler/A-Men-Pure-Malt-6103.html,https://fimgs.net/mdimg/perfume/m.6103.jpg,A*Men Pure Malt ,Mugler,male
12,https://www.fragrantica.com/perfume/John-Varvatos/Artisan-5534.html,https://fimgs.net/mdimg/perfume/m.5534.jpg,Artisan ,John Varvatos,male
13,https://www.fragrantica.com/perfume/Frederic-Malle/Geranium-Pour-Monsieur-5911.html,https://fimgs.net/mdimg/perfume/m.5911.jpg,Geranium Pour Monsieur ,Frederic Malle,male
14,https://www.fragrantica.com/perfume/Parfums-de-Marly/Darley-11768.html,https://fimgs.net/mdimg/perfume/m.11768.jpg,Darley ,Parfums de Marly,male
15,https://www.fragrantica.com/perfume/Jaguar/Jaguar-Classic-Black-11793.html,https://fimgs.net/mdimg/perfume/m.11793.jpg,Jaguar Classic Black ,Jaguar,male
16,https://www.fragrantica.com/perfume/CoSTUME-NATIONAL/Costume-National-Homme-7047.html,https://fimgs.net/mdimg/perfume/m.7047.jpg,Costume National Homme ,CoSTUME NATIONAL,male
