,url,img,perfume,brand,gender
0,https://www.fragrantica.com/perfume/Narciso-Rodriguez/Narciso-Rodriguez-For-Her-209.html,https://fimgs.net/mdimg/perfume/m.209.jpg,Narciso Rodriguez For Her ,Narciso Rodriguez,female
1,https://www.fragrantica.com/perfume/Cacharel/Amor-Amor-238.html,https://fimgs.net/mdimg/perfume/m.238.jpg,Amor Amor ,Cacharel,female
2,https://www.fragrantica.com/perfume/Burberry/Burberry-Brit-819.html,https://fimgs.net/mdimg/perfume/m.819.jpg,Burberry Brit ,Burberry,female
3,https://www.fragrantica.com/perfume/Lacoste-Fragrances/Lacoste-Pour-Femme-669.html,https://fimgs.net/mdimg/perfume/m.669.jpg,Lacoste Pour Femme ,Lacoste Fragrances,female
4,https://www.fragrantica.com/perfume/Avon/Pur-Blanca-2378.html,https://fimgs.net/mdimg/perfume/m.2378.jpg,Pur Blanca ,Avon,female
5,https://www.fragrantica.com/perfume/Frederic-Malle/Rose-Tonnerre-2851.html,https://fimgs.net/mdimg/perfume/m.2851.jpg,Rose Tonnerre ,Frederic Malle,female
6,https://www.fragrantica.com/perfume/Escada/Escada-Magnetism-1036.html,https://fimgs.net/mdimg/perfume/m.1036.jpg,Escada Magnetism ,Escada,female
7,https://www.fragrantica.com/perfume/Guerlain/L-Instant-de-Guerlain-51.html,https://fimgs.net/mdimg/perfume/m.51.jpg,L'Instant de Guerlain ,Guerlain,female
8,https://www.fragrantica.com/perfume/Jennifer-Lopez/Still-868.html,https://fimgs.net/mdimg/perfume/m.868.jpg,Still ,Jennifer Lopez,female
9,https://www.fragrantica.com/perfume/Givenchy/Very-Irresistible-33.html,https://fimgs.net/mdimg/perfume/m.33.jpg,Very Irresistible ,Givenchy,female
10,https://www.fragrantica.com/perfume/Philosophy/Pure-Grace-4854.html,https://fimgs.net/mdimg/perfume/m.4854.jpg,Pure Grace ,Philosophy,female
11,https://www.fragrantica.com/perfume/Yves-Rocher/Comme-une-Evidence-2167.html,https://fimgs.net/mdimg/perfume/m.2167.jpg,Comme une Evidence ,Yves Rocher,female
12,https://www.fragrantica.com/perfume/Comptoir-Sud-Pacifique/Vanille-Banane-744.html,https://fimgs.net/mdimg/perfume/m.744.jpg,Vanille Banane ,Comptoir Sud Pacifique,female
13,https://www.fragrantica.com/perfume/Armand-Basi/In-Red-128.html,https://fimgs.net/mdimg/perfume/m.128.jpg,In Red ,Armand Basi,female
14,https://www.fragrantica.com/perfume/Bvlgari/Omnia-151.html,https://fimgs.net/mdimg/perfume/m.151.jpg,Omnia ,Bvlgari,female
15,https://www.fragrantica.com/perfume/Stella-McCartney/Stella-601.html,https://fimgs.net/mdimg/perfume/m.601.jpg,Stella ,Stella McCartney,female
16,https://www.fragrantica.com/perfume/Comptoir-Sud-Pacifique/Vanille-Coco-745.html,https://fimgs.net/mdimg/perfume/m.745.jpg,Vanille Coco ,Comptoir Sud Pacifique,female
17,https://www.fragrantica.com/perfume/Amouage/Ciel-Pour-Femme-5466.html,https://fimgs.net/mdimg/perfume/m.5466.jpg,Ciel Pour Femme ,Amouage,female
18,https://www.fragrantica.com/perfume/Dolce-Gabbana/Sicily-486.html,https://fimgs.net/mdimg/perfume/m.486.jpg,Sicily ,Dolce&Gabbana,female
19,https://www.fragrantica.com/perfume/Elizabeth-Taylor/Gardenia-1708.html,https://fimgs.net/mdimg/perfume/m.1708.jpg,Gardenia ,Elizabeth Taylor,female
20,https://www.fragrantica.com/perfume/Armand-Basi/In-Red-EdP-35168.html,https://fimgs.net/mdimg/perfume/m.35168.jpg,In Red EdP ,Armand Basi,female
21,https://www.fragrantica.com/perfume/Natura/Kaiak-12384.html,https://fimgs.net/mdimg/perfume/m.12384.jpg,Kaiak ,Natura,female
22,https://www.fragrantica.com/perfume/Bond-No-9/Nuits-de-Noho-3425.html,https://fimgs.net/mdimg/perfume/m.3425.jpg,Nuits de Noho ,Bond No 9,female
23,https://www.fragrantica.com/perfume/Cartier/Le-Baiser-Du-Dragon-310.html,https://fimgs.net/mdimg/perfume/m.310.jpg,Le Baiser Du Dragon ,Cartier,female
24,https://www.fragrantica.com/perfume/Keiko-Mecheri/Peau-de-Peche-2709.html,https://fimgs.net/mdimg/perfume/m.2709.jpg,Peau de Peche ,Keiko Mecheri,female
25,https://www.fragrantica.com/perfume/Estee-Lauder/Beyond-Paradise-530.html,https://fimgs.net/mdimg/perfume/m.530.jpg,Beyond Paradise ,Estée Lauder,female
26,https://www.fragrantica.com/perfume/Avon/Treselle-2314.html,https://fimgs.net/mdimg/perfume/m.2314.jpg,Treselle ,Avon,female
27,https://www.fragrantica.com/perfume/Liz-Claiborne/Curve-Crush-2175.html,https://fimgs.net/mdimg/perfume/m.2175.jpg,Curve Crush ,Liz Claiborne,female
28,https://www.fragrantica.com/perfume/Keiko-Mecheri/Ume-2651.html,https://fimgs.net/mdimg/perfume/m.2651.jpg,Ume ,Keiko Mecheri,female
29,https://www.fragrantica.com/perfume/Clarins/Eau-Ressourcante-2827.html,https://fimgs.net/mdimg/perfume/m.2827.jpg,Eau Ressourcante ,Clarins,female
30,https://www.fragrantica.com/perfume/Avon/Passion-Dance-2714.html,https://fimgs.net/mdimg/perfume/m.2714.jpg,Passion Dance ,Avon,female
31,https://www.fragrantica.com/perfume/Chanel/Chance-Parfum-31350.html,https://fimgs.net/mdimg/perfume/m.31350.jpg,Chance Parfum ,Chanel,female
32,https://www.fragrantica.com/perfume/O-Boticario/Linda-7320.html,https://fimgs.net/mdimg/perfume/m.7320.jpg,Linda ,O Boticário,female
33,https://www.fragrantica.com/perfume/Gres/Cabotine-Rose-4859.html,https://fimgs.net/mdimg/perfume/m.4859.jpg,Cabotine Rose ,Grès,female
34,https://www.fragrantica.com/perfume/Alexander-McQueen/Kingdom-1195.html,https://fimgs.net/mdimg/perfume/m.1195.jpg,Kingdom ,Alexander McQueen,female
35,https://www.fragrantica.com/perfume/Clinique/Clinique-Happy-Heart-2003-375.html,https://fimgs.net/mdimg/perfume/m.375.jpg,Clinique Happy Heart 2003 ,Clinique,female
36,https://www.fragrantica.com/perfume/Avon/Petit-34498.html,https://fimgs.net/mdimg/perfume/m.34498.jpg,Petit ,Avon,female
37,https://www.fragrantica.com/perfume/Salvatore-Ferragamo/Incanto-651.html,https://fimgs.net/mdimg/perfume/m.651.jpg,Incanto ,Salvatore Ferragamo,female
38,https://www.fragrantica.com/perfume/Hugo-Boss/Boss-Intense-388.html,https://fimgs.net/mdimg/perfume/m.388.jpg,Boss Intense ,Hugo Boss,female
39,https://www.fragrantica.com/perfume/Penhaligon-s/Malabah-3712.html,https://fimgs.net/mdimg/perfume/m.3712.jpg,Malabah ,Penhaligon's,female
40,https://www.fragrantica.com/perfume/Mugler/Angel-Etoile-Mystique-11635.html,https://fimgs.net/mdimg/perfume/m.11635.jpg,Angel Etoile Mystique ,Mugler,female
41,https://www.fragrantica.com/perfume/GianMarco-Venturi/Girl-4668.html,https://fimgs.net/mdimg/perfume/m.4668.jpg,Girl ,GianMarco Venturi,female
42,https://www.fragrantica.com/perfume/Lancome/Attraction-183.html,https://fimgs.net/mdimg/perfume/m.183.jpg,Attraction ,Lancôme,female
43,https://www.fragrantica.com/perfume/Escada/Ibiza-Hippie-1356.html,https://fimgs.net/mdimg/perfume/m.1356.jpg,Ibiza Hippie ,Escada,female
44,https://www.fragrantica.com/perfume/Acca-Kappa/Calycanthus-5777.html,https://fimgs.net/mdimg/perfume/m.5777.jpg,Calycanthus ,Acca Kappa,female
45,https://www.fragrantica.com/perfume/Miller-Harris/Noix-de-Tubereuse-4833.html,https://fimgs.net/mdimg/perfume/m.4833.jpg,Noix de Tubereuse ,Miller Harris,female
46,https://www.fragrantica.com/perfume/Yves-Rocher/Fraicheur-Vegetale-The-Vert-12688.html,https://fimgs.net/mdimg/perfume/m.12688.jpg,Fraicheur Vegetale The Vert ,Yves Rocher,female
47,https://www.fragrantica.com/perfume/Elizabeth-Arden/Red-Door-Revealed-87.html,https://fimgs.net/mdimg/perfume/m.87.jpg,Red Door Revealed ,Elizabeth Arden,female
48,https://www.fragrantica.com/perfume/Carthusia/Aria-di-Capri-4017.html,https://fimgs.net/mdimg/perfume/m.4017.jpg,Aria di Capri ,Carthusia,female
49,https://www.fragrantica.com/perfume/Nouvelle-Etoile-Novaa-Zara/White-Tea-14235.html,https://fimgs.net/mdimg/perfume/m.14235.jpg,White Tea ,Новая Заря (The New Dawn),female
50,https://www.fragrantica.com/perfume/Kenzo/Flower-by-Kenzo-Le-Parfum-73.html,https://fimgs.net/mdimg/perfume/m.73.jpg,Flower by Kenzo Le Parfum ,Kenzo,female
51,https://www.fragrantica.com/perfume/Cartier/Le-Baiser-Du-Dragon-Parfum-58961.html,https://fimgs.net/mdimg/perfume/m.58961.jpg,Le Baiser Du Dragon Parfum ,Cartier,female
52,https://www.fragrantica.com/perfume/Bond-No-9/Chelsea-Flowers-2874.html,https://fimgs.net/mdimg/perfume/m.2874.jpg,Chelsea Flowers ,Bond No 9,female
53,https://www.fragrantica.com/perfume/Anna-Sui/Dolly-Girl-2083.html,https://fimgs.net/mdimg/perfume/m.2083.jpg,Dolly Girl ,Anna Sui,female
54,https://www.fragrantica.com/perfume/Benefit/Maybe-Baby-6168.html,https://fimgs.net/mdimg/perfume/m.6168.jpg,Maybe Baby ,Benefit,female
55,https://www.fragrantica.com/perfume/Perry-Ellis/3600-Red-1905.html,https://fimgs.net/mdimg/perfume/m.1905.jpg,360° Red ,Perry Ellis,female
56,https://www.fragrantica.com/perfume/Bond-No-9/Broadway-Nite-1302.html,https://fimgs.net/mdimg/perfume/m.1302.jpg,Broadway Nite ,Bond No 9,female
57,https://www.fragrantica.com/perfume/Cacharel/Noa-Fleur-243.html,https://fimgs.net/mdimg/perfume/m.243.jpg,Noa Fleur ,Cacharel,female
58,https://www.fragrantica.com/perfume/Gucci/Gucci-Rush-Summer-2995.html,https://fimgs.net/mdimg/perfume/m.2995.jpg,Gucci Rush Summer ,Gucci,female
59,https://www.fragrantica.com/perfume/Bond-No-9/Park-Avenue-3503.html,https://fimgs.net/mdimg/perfume/m.3503.jpg,Park Avenue ,Bond No 9,female
