,url,img,perfume,brand,gender
0,https://www.fragrantica.com/perfume/Louis-Vuitton/Imagination-67370.html,https://fimgs.net/mdimg/perfume/m.67370.jpg,Imagination ,Louis Vuitton,male
1,https://www.fragrantica.com/perfume/Dior/Sauvage-Elixir-68415.html,https://fimgs.net/mdimg/perfume/m.68415.jpg,Sauvage Elixir ,Dior,male
2,https://www.fragrantica.com/perfume/Lattafa-Perfumes/Asad-72821.html,https://fimgs.net/mdimg/perfume/m.72821.jpg,Asad ,Lattafa Perfumes,male
3,https://www.fragrantica.com/perfume/Azzaro/The-Most-Wanted-66826.html,https://fimgs.net/mdimg/perfume/m.66826.jpg,The Most Wanted ,Azzaro,male
4,https://www.fragrantica.com/perfume/Giorgio-Armani/Emporio-Armani-Stronger-With-You-Absolutely-64501.html,https://fimgs.net/mdimg/perfume/m.64501.jpg,Emporio Armani Stronger With You Absolutely ,Giorgio Armani,male
5,https://www.fragrantica.com/perfume/Afnan/Turathi-Blue-70839.html,https://fimgs.net/mdimg/perfume/m.70839.jpg,Turathi Blue ,Afnan,male
6,https://www.fragrantica.com/perfume/Jean-Paul-Gaultier/Scandal-Pour-Homme-68074.html,https://fimgs.net/mdimg/perfume/m.68074.jpg,Scandal Pour Homme ,Jean Paul Gaultier,male
7,https://www.fragrantica.com/perfume/Yves-Saint-Laurent/Y-Le-Parfum-64718.html,https://fimgs.net/mdimg/perfume/m.64718.jpg,Y Le Parfum ,Yves Saint Laurent,male
8,https://www.fragrantica.com/perfume/Afnan/Supremacy-Not-Only-Intense-68271.html,https://fimgs.net/mdimg/perfume/m.68271.jpg,Supremacy Not Only Intense ,Afnan,male
9,https://www.fragrantica.com/perfume/Parfums-de-Marly/Haltane-70776.html,https://fimgs.net/mdimg/perfume/m.70776.jpg,Haltane ,Parfums de Marly,male
10,https://www.fragrantica.com/perfume/Mancera/Intense-Cedrat-Boise-72796.html,https://fimgs.net/mdimg/perfume/m.72796.jpg,Intense Cedrat Boise ,Mancera,male
11,https://www.fragrantica.com/perfume/Prada/Luna-Rossa-Ocean-68753.html,https://fimgs.net/mdimg/perfume/m.68753.jpg,Luna Rossa Ocean  ,Prada,male
12,https://www.fragrantica.com/perfume/Valentino/Valentino-Uomo-Born-In-Roma-Yellow-Dream-64614.html,https://fimgs.net/mdimg/perfume/m.64614.jpg,Valentino Uomo Born In Roma Yellow Dream ,Valentino,male
13,https://www.fragrantica.com/perfume/Rabanne/Phantom-68226.html,https://fimgs.net/mdimg/perfume/m.68226.jpg,Phantom ,Rabanne,male
14,https://www.fragrantica.com/perfume/Yves-Saint-Laurent/La-Nuit-de-L-Homme-Bleu-Electrique-67997.html,https://fimgs.net/mdimg/perfume/m.67997.jpg,La Nuit de L'Homme Bleu Électrique ,Yves Saint Laurent,male
