,url,img,perfume,brand,gender
0,https://www.fragrantica.com/perfume/Ralph-Lauren/Polo-Blue-1198.html,https://fimgs.net/mdimg/perfume/m.1198.jpg,Polo Blue ,Ralph Lauren,male
1,https://www.fragrantica.com/perfume/Montblanc/Individuel-4193.html,https://fimgs.net/mdimg/perfume/m.4193.jpg,Individuel ,Montblanc,male
2,https://www.fragrantica.com/perfume/Perry-Ellis/3600-Red-for-Men-1906.html,https://fimgs.net/mdimg/perfume/m.1906.jpg,360° Red for Men ,Perry Ellis,male
3,https://www.fragrantica.com/perfume/Carolina-Herrera/Chic-For-Men-293.html,https://fimgs.net/mdimg/perfume/m.293.jpg,Chic For Men ,Carolina Herrera,male
4,https://www.fragrantica.com/perfume/Penhaligon-s/Endymion-5674.html,https://fimgs.net/mdimg/perfume/m.5674.jpg,Endymion ,Penhaligon's,male
5,https://www.fragrantica.com/perfume/Guerlain/Habit-Rouge-Eau-de-Parfum-25313.html,https://fimgs.net/mdimg/perfume/m.25313.jpg,Habit Rouge Eau de Parfum ,Guerlain,male
6,https://www.fragrantica.com/perfume/Gucci/Gucci-pour-Homme-2003-691.html,https://fimgs.net/mdimg/perfume/m.691.jpg,Gucci pour Homme (2003) ,Gucci,male
7,https://www.fragrantica.com/perfume/Bond-No-9/Chez-Bond-3259.html,https://fimgs.net/mdimg/perfume/m.3259.jpg,Chez Bond ,Bond No 9,male
8,https://www.fragrantica.com/perfume/Jean-Paul-Gaultier/Le-Male-Jean-Paul-Cool-17671.html,https://fimgs.net/mdimg/perfume/m.17671.jpg,Le Male Jean Paul Cool ,Jean Paul Gaultier,male
9,https://www.fragrantica.com/perfume/Kenneth-Cole/Kenneth-Cole-Black-for-Men-1956.html,https://fimgs.net/mdimg/perfume/m.1956.jpg,Kenneth Cole Black for Men ,Kenneth Cole,male
10,https://www.fragrantica.com/perfume/Ralph-Lauren/Purple-Label-1200.html,https://fimgs.net/mdimg/perfume/m.1200.jpg,Purple Label ,Ralph Lauren,male
11,https://www.fragrantica.com/perfume/Natura/Kaiak-Aventura-26137.html,https://fimgs.net/mdimg/perfume/m.26137.jpg,Kaiak Aventura ,Natura,male
12,https://www.fragrantica.com/perfume/Yves-Saint-Laurent/Rive-Gauche-pour-Homme-1032.html,https://fimgs.net/mdimg/perfume/m.1032.jpg,Rive Gauche pour Homme ,Yves Saint Laurent,male
13,https://www.fragrantica.com/perfume/Dior/Higher-Energy-234.html,https://fimgs.net/mdimg/perfume/m.234.jpg,Higher Energy ,Dior,male
14,https://www.fragrantica.com/perfume/Azzaro/Visit-For-Men-598.html,https://fimgs.net/mdimg/perfume/m.598.jpg,Visit For Men ,Azzaro,male
15,https://www.fragrantica.com/perfume/Versace/Versace-Man-643.html,https://fimgs.net/mdimg/perfume/m.643.jpg,Versace Man ,Versace,male
16,https://www.fragrantica.com/perfume/Mauboussin/Mauboussin-Homme-2460.html,https://fimgs.net/mdimg/perfume/m.2460.jpg,Mauboussin Homme ,Mauboussin,male
17,https://www.fragrantica.com/perfume/Kenzo/Air-75.html,https://fimgs.net/mdimg/perfume/m.75.jpg,Air ,Kenzo,male
18,https://www.fragrantica.com/perfume/Bond-No-9/Riverside-Drive-3491.html,https://fimgs.net/mdimg/perfume/m.3491.jpg,Riverside Drive ,Bond No 9,male
19,https://www.fragrantica.com/perfume/MDCI-Parfums/Ambre-Topkapi-5933.html,https://fimgs.net/mdimg/perfume/m.5933.jpg,Ambre Topkapi ,MDCI Parfums,male
20,https://www.fragrantica.com/perfume/Diesel/Zero-Plus-Masculine-493.html,https://fimgs.net/mdimg/perfume/m.493.jpg,Zero Plus Masculine ,Diesel,male
21,https://www.fragrantica.com/perfume/Avon/Individual-Blue-for-Him-2564.html,https://fimgs.net/mdimg/perfume/m.2564.jpg,Individual Blue for Him ,Avon,male
22,https://www.fragrantica.com/perfume/Amouage/Ciel-Pour-Homme-5467.html,https://fimgs.net/mdimg/perfume/m.5467.jpg,Ciel Pour Homme ,Amouage,male
23,https://www.fragrantica.com/perfume/Goutal/Duel-1610.html,https://fimgs.net/mdimg/perfume/m.1610.jpg,Duel ,Goutal,male
24,https://www.fragrantica.com/perfume/Alfred-Dunhill/Dunhill-1939.html,https://fimgs.net/mdimg/perfume/m.1939.jpg,Dunhill ,Alfred Dunhill,male
25,https://www.fragrantica.com/perfume/Salvatore-Ferragamo/Salvatore-Ferragamo-Subtil-Pour-Homme-657.html,https://fimgs.net/mdimg/perfume/m.657.jpg,Salvatore Ferragamo Subtil Pour Homme ,Salvatore Ferragamo,male
26,https://www.fragrantica.com/perfume/Jo-Malone-London/Black-Vetyver-Cafe-8278.html,https://fimgs.net/mdimg/perfume/m.8278.jpg,Black Vetyver Cafe ,Jo Malone London,male
27,https://www.fragrantica.com/perfume/Davidoff/Echo-587.html,https://fimgs.net/mdimg/perfume/m.587.jpg,Echo ,Davidoff,male
28,https://www.fragrantica.com/perfume/Paul-Smith/Paul-Smith-Extreme-Man-1959.html,https://fimgs.net/mdimg/perfume/m.1959.jpg,Paul Smith Extreme Man ,Paul Smith,male
29,https://www.fragrantica.com/perfume/Ermenegildo-Zegna/Essenza-di-Zegna-949.html,https://fimgs.net/mdimg/perfume/m.949.jpg,Essenza di Zegna ,Ermenegildo Zegna,male
30,https://www.fragrantica.com/perfume/Rochas/Lui-Rochas-3062.html,https://fimgs.net/mdimg/perfume/m.3062.jpg,Lui Rochas ,Rochas,male
31,https://www.fragrantica.com/perfume/Antonio-Banderas/Spirit-for-Men-1089.html,https://fimgs.net/mdimg/perfume/m.1089.jpg,Spirit for Men ,Antonio Banderas,male
32,https://www.fragrantica.com/perfume/Ted-Lapidus/TL-Pour-Lui-5941.html,https://fimgs.net/mdimg/perfume/m.5941.jpg,TL Pour Lui ,Ted Lapidus,male
