,url,img,perfume,brand,gender
0,https://www.fragrantica.com/perfume/Versace/Crystal-Noir-631.html,https://fimgs.net/mdimg/perfume/m.631.jpg,Crystal Noir ,Versace,female
1,https://www.fragrantica.com/perfume/Dior/Pure-Poison-214.html,https://fimgs.net/mdimg/perfume/m.214.jpg,Pure Poison ,Dior,female
2,https://www.fragrantica.com/perfume/Aquolina/Pink-Sugar-975.html,https://fimgs.net/mdimg/perfume/m.975.jpg,Pink Sugar ,Aquolina,female
3,https://www.fragrantica.com/perfume/Donna-Karan/DKNY-Be-Delicious-498.html,https://fimgs.net/mdimg/perfume/m.498.jpg,DKNY Be Delicious ,Donna Karan,female
4,https://www.fragrantica.com/perfume/Moschino/Cheap-Chic-I-Love-Love-728.html,https://fimgs.net/mdimg/perfume/m.728.jpg,Cheap & Chic I Love Love ,Moschino,female
5,https://www.fragrantica.com/perfume/Versace/Crystal-Noir-Eau-de-Toilette-67502.html,https://fimgs.net/mdimg/perfume/m.67502.jpg,Crystal Noir Eau de Toilette ,Versace,female
6,https://www.fragrantica.com/perfume/Britney-Spears/Curious-141.html,https://fimgs.net/mdimg/perfume/m.141.jpg,Curious ,Britney Spears,female
7,https://www.fragrantica.com/perfume/Yves-Saint-Laurent/Cinema-92.html,https://fimgs.net/mdimg/perfume/m.92.jpg,Cinéma ,Yves Saint Laurent,female
8,https://www.fragrantica.com/perfume/Carolina-Herrera/212-Sexy-306.html,https://fimgs.net/mdimg/perfume/m.306.jpg,212 Sexy ,Carolina Herrera,female
9,https://www.fragrantica.com/perfume/Hermes/Eau-des-Merveilles-9.html,https://fimgs.net/mdimg/perfume/m.9.jpg,Eau des Merveilles ,Hermès,female
10,https://www.fragrantica.com/perfume/Tesori-d-Oriente/White-Musk-7549.html,https://fimgs.net/mdimg/perfume/m.7549.jpg,White Musk ,Tesori d'Oriente,female
11,https://www.fragrantica.com/perfume/Calvin-Klein/Eternity-Moment-259.html,https://fimgs.net/mdimg/perfume/m.259.jpg,Eternity Moment ,Calvin Klein,female
12,https://www.fragrantica.com/perfume/Avon/Today-808.html,https://fimgs.net/mdimg/perfume/m.808.jpg,Today ,Avon,female
