,url,img,perfume,brand,gender
0,https://www.fragrantica.com/perfume/Montblanc/Starwalker-4023.html,https://fimgs.net/mdimg/perfume/m.4023.jpg,Starwalker ,Montblanc,male
1,https://www.fragrantica.com/perfume/Bvlgari/Aqva-Pour-Homme-153.html,https://fimgs.net/mdimg/perfume/m.153.jpg,Aqva Pour Homme ,Bvlgari,male
2,https://www.fragrantica.com/perfume/Ralph-Lauren/Polo-Black-1197.html,https://fimgs.net/mdimg/perfume/m.1197.jpg,Polo Black ,Ralph Lauren,male
3,https://www.fragrantica.com/perfume/Nautica/Nautica-Blue-2480.html,https://fimgs.net/mdimg/perfume/m.2480.jpg,Nautica Blue ,Nautica,male
4,https://www.fragrantica.com/perfume/Rabanne/Black-XS-514.html,https://fimgs.net/mdimg/perfume/m.514.jpg,Black XS ,Rabanne,male
5,https://www.fragrantica.com/perfume/MDCI-Parfums/Invasion-Barbare-5937.html,https://fimgs.net/mdimg/perfume/m.5937.jpg,Invasion Barbare ,MDCI Parfums,male
6,https://www.fragrantica.com/perfume/Montale/Wood-and-Spices-1147.html,https://fimgs.net/mdimg/perfume/m.1147.jpg,Wood and Spices ,Montale,male
7,https://www.fragrantica.com/perfume/Penhaligon-s/Opus-1870-7052.html,https://fimgs.net/mdimg/perfume/m.7052.jpg,Opus 1870 ,Penhaligon's,male
8,https://www.fragrantica.com/perfume/Lacoste-Fragrances/Essential-787.html,https://fimgs.net/mdimg/perfume/m.787.jpg,Essential ,Lacoste Fragrances,male
9,https://www.fragrantica.com/perfume/Guerlain/L-Instant-de-Guerlain-pour-Homme-Eau-Extreme-11570.html,https://fimgs.net/mdimg/perfume/m.11570.jpg,L'Instant de Guerlain pour Homme Eau Extreme ,Guerlain,male
10,https://www.fragrantica.com/perfume/L-Occitane-en-Provence/L-Occitan-Eau-de-Toilette-2226.html,https://fimgs.net/mdimg/perfume/m.2226.jpg,L'Occitan Eau de Toilette ,L'Occitane en Provence,male
11,https://www.fragrantica.com/perfume/Paris-Hilton/Paris-Hilton-for-Men-1435.html,https://fimgs.net/mdimg/perfume/m.1435.jpg,Paris Hilton for Men ,Paris Hilton,male
12,https://www.fragrantica.com/perfume/Hugo-Boss/Hugo-Energise-569.html,https://fimgs.net/mdimg/perfume/m.569.jpg,Hugo Energise ,Hugo Boss,male
13,https://www.fragrantica.com/perfume/Calvin-Klein/Obsession-Night-for-Men-251.html,https://fimgs.net/mdimg/perfume/m.251.jpg,Obsession Night for Men ,Calvin Klein,male
14,https://www.fragrantica.com/perfume/David-Beckham/Instinct-2772.html,https://fimgs.net/mdimg/perfume/m.2772.jpg,Instinct ,David Beckham,male
15,https://www.fragrantica.com/perfume/Dior/Dior-Homme-2005-230.html,https://fimgs.net/mdimg/perfume/m.230.jpg,Dior Homme 2005 ,Dior,male
16,https://www.fragrantica.com/perfume/Givenchy/Very-Irresistible-for-men-34.html,https://fimgs.net/mdimg/perfume/m.34.jpg,Very Irresistible for men ,Givenchy,male
17,https://www.fragrantica.com/perfume/Joop/Joop-Jump-1040.html,https://fimgs.net/mdimg/perfume/m.1040.jpg,Joop! Jump ,Joop!,male
18,https://www.fragrantica.com/perfume/Antonio-Puig/Quorum-Silver-12698.html,https://fimgs.net/mdimg/perfume/m.12698.jpg,Quorum Silver ,Antonio Puig,male
19,https://www.fragrantica.com/perfume/Alfred-Dunhill/Dunhill-Fresh-1940.html,https://fimgs.net/mdimg/perfume/m.1940.jpg,Dunhill Fresh ,Alfred Dunhill,male
20,https://www.fragrantica.com/perfume/O-Boticario/Quasar-Fire-7358.html,https://fimgs.net/mdimg/perfume/m.7358.jpg,Quasar Fire ,O Boticário,male
21,https://www.fragrantica.com/perfume/Yves-Rocher/Hoggar-3775.html,https://fimgs.net/mdimg/perfume/m.3775.jpg,Hoggar ,Yves Rocher,male
22,https://www.fragrantica.com/perfume/Lubin/Idole-2923.html,https://fimgs.net/mdimg/perfume/m.2923.jpg,Idole ,Lubin,male
23,https://www.fragrantica.com/perfume/Azzaro/Silver-Black-3089.html,https://fimgs.net/mdimg/perfume/m.3089.jpg,Silver Black ,Azzaro,male
24,https://www.fragrantica.com/perfume/Hugo-Boss/Boss-Soul-384.html,https://fimgs.net/mdimg/perfume/m.384.jpg,Boss Soul ,Hugo Boss,male
25,https://www.fragrantica.com/perfume/Avon/300-Km-h-34402.html,https://fimgs.net/mdimg/perfume/m.34402.jpg,300 Km/h ,Avon,male
26,https://www.fragrantica.com/perfume/Nobile-1942/Pontevecchio-9442.html,https://fimgs.net/mdimg/perfume/m.9442.jpg,Pontevecchio ,Nobile 1942,male
27,https://www.fragrantica.com/perfume/Ermenegildo-Zegna/Z-Zegna-948.html,https://fimgs.net/mdimg/perfume/m.948.jpg,Z Zegna ,Ermenegildo Zegna,male
28,https://www.fragrantica.com/perfume/M-Micallef/Gaiac-8293.html,https://fimgs.net/mdimg/perfume/m.8293.jpg,Gaiac ,M. Micallef,male
29,https://www.fragrantica.com/perfume/Perry-Ellis/3600-White-for-Men-1908.html,https://fimgs.net/mdimg/perfume/m.1908.jpg,360° White for Men ,Perry Ellis,male
30,https://www.fragrantica.com/perfume/Davidoff/Silver-Shadow-1314.html,https://fimgs.net/mdimg/perfume/m.1314.jpg,Silver Shadow ,Davidoff,male
31,https://www.fragrantica.com/perfume/Lanvin/Arpege-Pour-Homme-14.html,https://fimgs.net/mdimg/perfume/m.14.jpg,Arpege Pour Homme ,Lanvin,male
32,https://www.fragrantica.com/perfume/Kenneth-Cole/Signature-2969.html,https://fimgs.net/mdimg/perfume/m.2969.jpg,Signature ,Kenneth Cole,male
