,url,img,perfume,brand,gender
0,https://www.fragrantica.com/perfume/Tom-Ford/Black-Orchid-1018.html,https://fimgs.net/mdimg/perfume/m.1018.jpg,Black Orchid ,Tom Ford,female
1,https://www.fragrantica.com/perfume/Versace/Bright-Crystal-632.html,https://fimgs.net/mdimg/perfume/m.632.jpg,Bright Crystal ,Versace,female
2,https://www.fragrantica.com/perfume/Britney-Spears/Midnight-Fantasy-802.html,https://fimgs.net/mdimg/perfume/m.802.jpg,Midnight Fantasy ,Britney Spears,female
3,https://www.fragrantica.com/perfume/Narciso-Rodriguez/Narciso-Rodriguez-for-Her-Eau-de-Parfum-14319.html,https://fimgs.net/mdimg/perfume/m.14319.jpg,Narciso Rodriguez for Her Eau de Parfum ,Narciso Rodriguez,female
4,https://www.fragrantica.com/perfume/Dolce-Gabbana/The-One-698.html,https://fimgs.net/mdimg/perfume/m.698.jpg,The One ,Dolce&Gabbana,female
5,https://www.fragrantica.com/perfume/Indult/Tihota-4346.html,https://fimgs.net/mdimg/perfume/m.4346.jpg,Tihota ,Indult,female
6,https://www.fragrantica.com/perfume/Nina-Ricci/Nina-147.html,https://fimgs.net/mdimg/perfume/m.147.jpg,Nina ,Nina Ricci,female
7,https://www.fragrantica.com/perfume/Givenchy/Ange-ou-Demon-701.html,https://fimgs.net/mdimg/perfume/m.701.jpg,Ange ou Demon ,Givenchy,female
8,https://www.fragrantica.com/perfume/Etat-Libre-d-Orange/Jasmin-et-Cigarette-4518.html,https://fimgs.net/mdimg/perfume/m.4518.jpg,Jasmin et Cigarette ,Etat Libre d'Orange,female
9,https://www.fragrantica.com/perfume/Giorgio-Armani/Armani-Code-for-Women-413.html,https://fimgs.net/mdimg/perfume/m.413.jpg,Armani Code for Women ,Giorgio Armani,female
10,https://www.fragrantica.com/perfume/Kenzo/Kenzo-Amour-664.html,https://fimgs.net/mdimg/perfume/m.664.jpg,Kenzo Amour ,Kenzo,female
11,https://www.fragrantica.com/perfume/Etat-Libre-d-Orange/Putain-des-Palaces-4521.html,https://fimgs.net/mdimg/perfume/m.4521.jpg,Putain des Palaces ,Etat Libre d'Orange,female
12,https://www.fragrantica.com/perfume/Lalique/Perles-De-Lalique-1833.html,https://fimgs.net/mdimg/perfume/m.1833.jpg,Perles De Lalique ,Lalique,female
13,https://www.fragrantica.com/perfume/Burberry/London-813.html,https://fimgs.net/mdimg/perfume/m.813.jpg,London ,Burberry,female
14,https://www.fragrantica.com/perfume/Vera-Wang/Princess-1596.html,https://fimgs.net/mdimg/perfume/m.1596.jpg,Princess ,Vera Wang,female
15,https://www.fragrantica.com/perfume/Juliette-Has-A-Gun/Lady-Vengeance-1715.html,https://fimgs.net/mdimg/perfume/m.1715.jpg,Lady Vengeance ,Juliette Has A Gun,female
16,https://www.fragrantica.com/perfume/Bvlgari/Omnia-Amethyste-780.html,https://fimgs.net/mdimg/perfume/m.780.jpg,Omnia Amethyste ,Bvlgari,female
17,https://www.fragrantica.com/perfume/Hermes/Elixir-des-Merveilles-3168.html,https://fimgs.net/mdimg/perfume/m.3168.jpg,Elixir des Merveilles ,Hermès,female
18,https://www.fragrantica.com/perfume/Amouage/Reflection-Woman-919.html,https://fimgs.net/mdimg/perfume/m.919.jpg,Reflection Woman ,Amouage,female
19,https://www.fragrantica.com/perfume/Sisley/Soir-de-Lune-605.html,https://fimgs.net/mdimg/perfume/m.605.jpg,Soir de Lune ,Sisley,female
20,https://www.fragrantica.com/perfume/Tocca/Florence-4840.html,https://fimgs.net/mdimg/perfume/m.4840.jpg,Florence ,Tocca,female
21,https://www.fragrantica.com/perfume/Lolita-Lempicka/L-de-Lolita-Lempicka-455.html,https://fimgs.net/mdimg/perfume/m.455.jpg,L de Lolita Lempicka ,Lolita Lempicka,female
22,https://www.fragrantica.com/perfume/Indult/Manakara-4345.html,https://fimgs.net/mdimg/perfume/m.4345.jpg,Manakara ,Indult,female
23,https://www.fragrantica.com/perfume/Miller-Harris/L-Air-de-Rien-4832.html,https://fimgs.net/mdimg/perfume/m.4832.jpg,L'Air de Rien ,Miller Harris,female
24,https://www.fragrantica.com/perfume/Hugo-Boss/Femme-821.html,https://fimgs.net/mdimg/perfume/m.821.jpg,Femme ,Hugo Boss,female
25,https://www.fragrantica.com/perfume/Juicy-Couture/Juicy-Couture-1696.html,https://fimgs.net/mdimg/perfume/m.1696.jpg,Juicy Couture ,Juicy Couture,female
26,https://www.fragrantica.com/perfume/Lanvin/Rumeur-2-Rose-2271.html,https://fimgs.net/mdimg/perfume/m.2271.jpg,Rumeur 2 Rose ,Lanvin,female
27,https://www.fragrantica.com/perfume/Guerlain/Insolence-667.html,https://fimgs.net/mdimg/perfume/m.667.jpg,Insolence ,Guerlain,female
28,https://www.fragrantica.com/perfume/Natura/Humor-1-26117.html,https://fimgs.net/mdimg/perfume/m.26117.jpg,Humor 1 ,Natura,female
29,https://www.fragrantica.com/perfume/Juliette-Has-A-Gun/Miss-Charming-1714.html,https://fimgs.net/mdimg/perfume/m.1714.jpg,Miss Charming ,Juliette Has A Gun,female
30,https://www.fragrantica.com/perfume/Tocca/Stella-4841.html,https://fimgs.net/mdimg/perfume/m.4841.jpg,Stella ,Tocca,female
31,https://www.fragrantica.com/perfume/Diptyque/Eau-de-Lierre-Eau-de-Toilette-6500.html,https://fimgs.net/mdimg/perfume/m.6500.jpg,Eau de Lierre Eau de Toilette ,Diptyque,female
32,https://www.fragrantica.com/perfume/Paris-Hilton/Heiress-1431.html,https://fimgs.net/mdimg/perfume/m.1431.jpg,Heiress ,Paris Hilton,female
33,https://www.fragrantica.com/perfume/Ajmal/Raindrops-15090.html,https://fimgs.net/mdimg/perfume/m.15090.jpg,Raindrops ,Ajmal,female
34,https://www.fragrantica.com/perfume/Guess/Guess-for-Women-1591.html,https://fimgs.net/mdimg/perfume/m.1591.jpg,Guess for Women ,Guess,female
35,https://www.fragrantica.com/perfume/Jennifer-Lopez/Live-Luxe-874.html,https://fimgs.net/mdimg/perfume/m.874.jpg,Live Luxe ,Jennifer Lopez,female
